Id,Label,tf,ntf,df,idf,nidf,tdf,tf-idf,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Stopwords
12625,ethyl,4,13.71023782,3,9.721185996,9.721165996,12,133.2797719,2,2,4,4,4,8,5,0.317691,0.321437,0.000004,No
685,volley,2,14.403385,2,10.1266511,10.1266411,4,145.8580546,2,2,4,2,2,4,5,0.378947,0.394753,0.000004,No
10521,hick,2,14.403385,1,10.81979828,10.81979828,2,155.8417203,2,2,4,2,2,4,4,0.389755,0.406475,0.000004,No
11343,glare,6,13.30477271,5,9.210360372,9.210320372,30,122.5417513,4,4,8,6,6,12,5,0.405459,0.422856,0.000002,No
6270,paradigm,5,13.48709426,4,9.433503923,9.433473923,20,127.2305567,4,4,8,4,4,8,4,0.41058,0.428074,0.000002,No
16960,barb,5,13.48709426,3,9.721185996,9.721165996,15,131.1105519,4,4,8,5,5,10,4,0.418814,0.435952,0.000002,No
11137,gravestone,4,13.71023782,3,9.721185996,9.721165996,12,133.2797719,4,4,8,4,4,8,5,0.365834,0.379662,0.000002,No
13830,defunct,22,12.00548972,19,7.875359305,7.875179292,418,94.54754521,8,8,16,18,11,29,5,0.397799,0.415101,0.000001,No
10801,harlan,21,12.05200974,17,7.98658494,7.986424931,357,96.25439949,8,8,16,16,21,37,5,0.351018,0.361359,0.000001,No
4354,rim,18,12.20616042,14,8.180740955,8.180610949,252,99.85543644,8,8,16,16,17,33,4,0.434042,0.449721,0.000001,No
1119,tyrannosaurus,20,12.1007999,13,8.254848927,8.254728922,260,99.8902751,8,8,16,15,18,33,4,0.398953,0.416291,0.000001,No
4571,rembrandt,20,12.1007999,13,8.254848927,8.254728922,260,99.8902751,8,8,16,12,12,24,4,0.432529,0.448369,0.000001,No
7519,mitochondria,13,12.53158282,12,8.334891634,8.334781631,156,104.4493848,8,8,16,12,11,23,4,0.430098,0.446214,0.000001,No
8753,leroy,13,12.53158282,10,8.517213191,8.517123189,130,106.7341625,8,8,16,9,11,20,5,0.336219,0.342122,0.000001,No
5792,piccadilly,12,12.61162553,10,8.517213191,8.517123189,120,107.4159033,8,8,16,12,12,24,4,0.429214,0.445407,0.000001,No
13276,dragonfly,12,12.61162553,10,8.517213191,8.517123189,120,107.4159033,8,8,16,10,9,19,4,0.412076,0.429581,0.000001,No
4858,quito,16,12.32394346,8,8.740356743,8.740286741,128,107.7156623,8,8,16,13,15,28,4,0.417936,0.435107,0.000001,No
5168,propane,13,12.53158282,9,8.622573707,8.622493705,117,108.0544965,8,8,16,8,12,20,4,0.403459,0.420943,0.000001,No
11047,grouse,12,12.61162553,9,8.622573707,8.622493705,108,108.7446707,8,8,16,10,9,19,4,0.388255,0.404926,0.000001,No
12163,figaro,14,12.45747485,8,8.740356743,8.740286741,112,108.8827743,8,8,16,11,12,23,5,0.393235,0.410392,0.000001,No
14949,coco,13,12.53158282,8,8.740356743,8.740286741,104,109.5305044,8,8,16,9,11,20,4,0.426317,0.442792,0.000001,No
15781,calypso,15,12.38848198,7,8.873888135,8.873828135,105,109.9340032,8,8,16,9,11,20,4,0.405904,0.423488,0.000001,No
5459,pore,12,12.61162553,8,8.740356743,8.740286741,96,110.2301062,8,8,16,10,8,18,5,0.3755,0.390867,0.000001,No
10833,hanoi,12,12.61162553,8,8.740356743,8.740286741,96,110.2301062,8,8,16,10,10,20,4,0.40949,0.427009,0.000001,No
15001,cloudy,11,12.6986369,8,8.740356743,8.740286741,88,110.9906167,8,8,16,8,9,17,4,0.387805,0.404428,0.000001,No
17801,americium,13,12.53158282,5,9.210360372,9.210320372,65,115.4203938,8,8,16,8,13,21,4,0.396529,0.413789,0.000001,No
7082,neapolitan,11,12.6986369,4,9.433503923,9.433473923,44,119.7926411,8,8,16,8,8,16,5,0.335678,0.341746,0.000001,No
18303,absorption,16,12.32394346,16,8.047209562,8.047059554,256,99.17335561,9,7,16,15,8,23,5,0.390578,0.407572,0.000001,No
16127,bridget,17,12.26331883,15,8.111748083,8.111608076,255,99.47695304,9,7,16,10,10,20,4,0.42348,0.440158,0.000001,No
6290,papa,15,12.38848198,14,8.180740955,8.180610949,210,101.3469619,9,7,16,10,7,17,4,0.391604,0.408569,0.000001,No
6818,noticeable,15,12.38848198,14,8.180740955,8.180610949,210,101.3469619,9,7,16,13,9,22,5,0.386783,0.403322,0.000001,No
17809,ambrose,12,12.61162553,10,8.517213191,8.517123189,120,107.4159033,9,7,16,11,10,21,5,0.381185,0.39734,0.000001,No
5355,pratt,10,12.79394708,10,8.517213191,8.517123189,100,108.9687749,9,7,16,10,9,19,5,0.3899,0.406716,0.000001,No
15539,catawba,14,12.45747485,7,8.873888135,8.873828135,98,110.5462382,9,7,16,10,14,24,5,0.334048,0.339582,0.000001,No
6254,paranoia,10,12.79394708,6,9.028038815,9.027988815,60,115.5042509,9,7,16,10,10,20,4,0.407966,0.425417,0.000001,No
11236,goodwill,7,13.15062203,7,8.873888135,8.873828135,49,116.6971488,5,3,8,5,3,8,5,0.318215,0.321758,0.000002,No
8333,macadamia,5,13.48709426,4,9.433503923,9.433473923,20,127.2305567,5,3,8,5,4,9,5,0.322558,0.325805,0.000002,No
12610,eukaryote,22,12.00548972,19,7.875359305,7.875179292,418,94.54754521,10,6,16,17,12,29,5,0.347317,0.356632,0.000001,No
12950,elena,21,12.05200974,17,7.98658494,7.986424931,357,96.25439949,10,6,16,11,7,18,4,0.389995,0.406813,0.000001,No
12944,eli,13,12.53158282,13,8.254848927,8.254728922,169,103.446323,10,6,16,10,7,17,4,0.423702,0.440365,0.000001,No
8846,leafy,12,12.61162553,11,8.421903011,8.421803008,132,106.213887,10,6,16,11,6,17,5,0.325832,0.329588,0.000001,No
10268,huck,11,12.6986369,4,9.433503923,9.433473923,44,119.7926411,10,6,16,10,8,18,5,0.365142,0.378614,0.000001,No
2163,sworn,25,11.87765635,24,7.641744454,7.641514432,600,90.76601456,11,5,16,24,22,46,4,0.409169,0.426572,0.000001,No
7124,nasty,13,12.53158282,13,8.254848927,8.254728922,169,103.446323,11,5,16,13,6,19,5,0.355796,0.367668,0.000001,No
7,zooplankton,4,13.71023782,4,9.433503923,9.433473923,16,129.3355822,2,3,5,2,4,6,5,0.385464,0.401782,0.000003,No
11390,gigantic,15,12.38848198,14,8.180740955,8.180610949,210,101.3469619,3,12,15,13,13,26,5,0.384971,0.401416,0.000001,No
14703,condiment,17,12.26331883,14,8.180740955,8.180610949,238,100.3230346,4,11,15,15,12,27,4,0.414211,0.431595,0.000001,No
6208,parthenon,16,12.32394346,12,8.334891634,8.334781631,192,102.7187332,4,11,15,16,14,30,4,0.407282,0.424788,0.000001,No
1438,trajectory,11,12.6986369,3,9.721185996,9.721165996,33,123.4458112,4,11,15,9,11,20,4,0.440745,0.455683,0.000001,No
3466,sheppard,89,10.60789581,82,6.413079037,6.412268725,7298,68.02927423,5,10,15,89,67,156,4,0.401979,0.419446,0.000001,No
12999,eighteenth,34,11.57017165,31,7.38581108,7.385511041,1054,85.45510199,5,10,15,32,28,60,4,0.39629,0.413587,0.000001,No
12941,eliminate,16,12.32394346,16,8.047209562,8.047059554,256,99.17335561,5,10,15,14,15,29,4,0.400005,0.417723,0.000001,No
16733,bellini,18,12.20616042,12,8.334891634,8.334781631,216,101.7370244,5,10,15,6,13,19,5,0.389054,0.405852,0.000001,No
6119,paulsen,15,12.38848198,10,8.517213191,8.517123189,150,105.5153421,5,10,15,12,14,26,4,0.437875,0.453195,0.000001,No
3392,shrew,16,12.32394346,7,8.873888135,8.873828135,112,109.3612956,5,10,15,16,12,28,4,0.40312,0.420634,0.000001,No
11892,fore,11,12.6986369,9,8.622573707,8.622493705,99,109.4949327,5,10,15,10,11,21,5,0.386673,0.403242,0.000001,No
5808,phylogeny,17,12.26331883,14,8.180740955,8.180610949,238,100.3230346,6,9,15,13,14,27,4,0.406974,0.424441,0.000001,No
6509,orchid,12,12.61162553,10,8.517213191,8.517123189,120,107.4159033,6,9,15,10,10,20,5,0.35154,0.361658,0.000001,No
7388,moonlight,12,12.61162553,9,8.622573707,8.622493705,108,108.7446707,6,9,15,10,10,20,4,0.417013,0.434159,0.000001,No
6755,nw,11,12.6986369,9,8.622573707,8.622493705,99,109.4949327,6,9,15,8,10,18,4,0.430317,0.446426,0.000001,No
12720,equity,11,12.6986369,9,8.622573707,8.622493705,99,109.4949327,6,9,15,9,9,18,4,0.392114,0.409118,0.000001,No
8315,mack,10,12.79394708,9,8.622573707,8.622493705,90,110.3167517,6,9,15,7,10,17,4,0.406099,0.423709,0.000001,No
9346,joystick,12,12.61162553,7,8.873888135,8.873828135,84,111.9141541,6,9,15,12,9,21,4,0.441238,0.455956,0.000001,No
1354,treatise,18,12.20616042,18,7.929426526,7.929256515,324,96.78785221,7,8,15,11,18,29,5,0.393767,0.410934,0.000001,No
15010,closet,12,12.61162553,12,8.334891634,8.334781631,144,105.1165321,7,8,15,10,8,18,4,0.409878,0.427384,0.000001,No
3554,seward,13,12.53158282,10,8.517213191,8.517123189,130,106.7341625,7,8,15,13,13,26,4,0.390819,0.407719,0.000001,No
13690,desmond,13,12.53158282,10,8.517213191,8.517123189,130,106.7341625,7,8,15,8,9,17,5,0.349773,0.359835,0.000001,No
8649,limerick,14,12.45747485,8,8.740356743,8.740286741,112,108.8827743,7,8,15,13,14,27,4,0.401961,0.419385,0.000001,No
16492,blanchard,11,12.6986369,9,8.622573707,8.622493705,99,109.4949327,7,8,15,7,9,16,4,0.394239,0.411404,0.000001,No
4477,resume,10,12.79394708,9,8.622573707,8.622493705,90,110.3167517,7,8,15,9,8,17,5,0.402462,0.419889,0.000001,No
693,volatile,11,12.6986369,8,8.740356743,8.740286741,88,110.9906167,7,8,15,8,9,17,5,0.398353,0.415678,0.000001,No
14059,cytosine,11,12.6986369,7,8.873888135,8.873828135,77,112.6862834,7,8,15,10,10,20,4,0.415316,0.432666,0.000001,No
14736,conakry,13,12.53158282,4,9.433503923,9.433473923,52,118.2167357,7,8,15,11,11,22,4,0.415627,0.432924,0.000001,No
6969,nh,9,12.8993076,5,9.210360372,9.210320372,45,118.8072715,7,8,15,8,9,17,4,0.40259,0.420263,0.000001,No
7959,mauve,12,12.61162553,4,9.433503923,9.433473923,48,118.9718189,7,8,15,10,11,21,5,0.346084,0.355084,0.000001,No
9705,intention,21,12.05200974,21,7.775275846,7.77507583,441,93.70770023,8,7,15,18,21,39,4,0.407806,0.425333,0.000001,No
11998,floral,15,12.38848198,13,8.254848927,8.254728922,195,102.2650471,8,7,15,13,11,24,5,0.325886,0.329498,0.000001,No
17670,ankara,14,12.45747485,12,8.334891634,8.334781631,168,103.8317029,8,7,15,11,8,19,4,0.396901,0.414399,0.000001,No
16116,briggs,13,12.53158282,10,8.517213191,8.517123189,130,106.7341625,8,7,15,11,9,20,4,0.422794,0.439539,0.000001,No
12626,ethology,12,12.61162553,8,8.740356743,8.740286741,96,110.2301062,8,7,15,8,8,16,4,0.378011,0.393771,0.000001,No
13449,distributor,10,12.79394708,9,8.622573707,8.622493705,90,110.3167517,8,7,15,9,10,19,4,0.445557,0.45957,0.000001,No
16136,bribery,13,12.53158282,7,8.873888135,8.873828135,91,111.2038641,8,7,15,9,9,18,4,0.426963,0.443332,0.000001,No
7352,morrow,16,12.32394346,6,9.028038815,9.027988815,96,111.2610399,8,7,15,8,9,17,4,0.424807,0.441388,0.000001,No
16120,brig,20,12.1007999,14,8.180740955,8.180610949,280,98.99350936,9,6,15,18,18,36,5,0.370152,0.384661,0.000001,No
3478,shelby,17,12.26331883,12,8.334891634,8.334781631,204,102.2134336,9,6,15,16,14,30,5,0.349939,0.359999,0.000001,No
7912,mcdonnell,14,12.45747485,11,8.421903011,8.421803008,154,104.9156449,9,6,15,12,13,25,5,0.373784,0.388808,0.000001,No
14349,courtroom,10,12.79394708,10,8.517213191,8.517123189,100,108.9687749,9,6,15,10,7,17,5,0.400998,0.418359,0.000001,No
6089,peafowl,16,12.32394346,4,9.433503923,9.433473923,64,116.2579689,9,6,15,13,10,23,4,0.415199,0.432586,0.000001,No
15430,cerulean,11,12.6986369,4,9.433503923,9.433473923,44,119.7926411,9,6,15,11,6,17,5,0.362702,0.375593,0.000001,No
2819,spinal,48,11.22533117,30,7.418600903,7.418310866,1440,83.27625192,10,5,15,43,45,88,5,0.320838,0.324244,0.000001,No
15192,christoph,18,12.20616042,17,7.98658494,7.986424931,306,97.48553698,10,5,15,15,7,22,5,0.321757,0.325918,0.000001,No
793,victorious,15,12.38848198,15,8.111748083,8.111608076,225,100.4922449,10,5,15,14,7,21,5,0.334798,0.340023,0.000001,No
9914,indira,15,12.38848198,10,8.517213191,8.517123189,150,105.5153421,10,5,15,12,14,26,5,0.324931,0.328194,0.000001,No
640,wadi,15,12.38848198,8,8.740356743,8.740286741,120,108.279752,10,5,15,14,6,20,5,0.353803,0.364791,0.000001,No
7754,meredith,10,12.79394708,8,8.740356743,8.740286741,80,111.8236617,10,5,15,10,5,15,5,0.361756,0.374684,0.000001,No
16551,bipolar,26,11.83843564,22,7.728755831,7.728545813,572,91.49637848,12,3,15,23,3,26,5,0.39863,0.416373,0.000001,No
10288,housewives,17,12.26331883,15,8.111748083,8.111608076,255,99.47695304,2,12,14,17,13,30,4,0.413083,0.430628,0.000001,No
12750,episcopalian,6,13.30477271,6,9.028038815,9.027988815,36,120.1160044,2,5,7,2,6,8,5,0.384854,0.401172,0.000002,No
11805,franca,5,13.48709426,5,9.210360372,9.210320372,25,124.2209985,2,5,7,4,5,9,4,0.446398,0.460237,0.000002,No
11296,glycol,7,13.15062203,3,9.721185996,9.721165996,21,127.8396427,2,5,7,7,7,14,4,0.398621,0.415897,0.000002,No
8891,lauderdale,20,12.1007999,15,8.111748083,8.111608076,300,98.15864042,5,9,14,19,15,34,4,0.392175,0.409193,0.000001,No
17926,alhambra,15,12.38848198,8,8.740356743,8.740286741,120,108.279752,5,9,14,15,12,27,4,0.415958,0.433276,0.000001,No
1669,thyme,13,12.53158282,7,8.873888135,8.873828135,91,111.2038641,5,9,14,10,10,20,4,0.403928,0.42138,0.000001,No
1532,toothbrush,10,12.79394708,5,9.210360372,9.210320372,50,117.8368632,5,9,14,10,9,19,5,0.397461,0.414936,0.000001,No
3012,solenoid,6,13.30477271,4,9.433503923,9.433473923,24,125.5106255,3,4,7,6,4,10,4,0.405283,0.422868,0.000002,No
5170,propagandist,4,13.71023782,4,9.433503923,9.433473923,16,129.3355822,3,4,7,3,4,7,5,0.411322,0.42864,0.000002,No
7907,mcgee,4,13.71023782,4,9.433503923,9.433473923,16,129.3355822,3,4,7,3,4,7,5,0.395821,0.41296,0.000002,No
9809,inhibition,4,13.71023782,4,9.433503923,9.433473923,16,129.3355822,3,4,7,3,4,7,5,0.393531,0.410678,0.000002,No
15580,casanova,6,13.30477271,3,9.721185996,9.721165996,18,129.3381701,3,4,7,4,5,9,5,0.410589,0.428208,0.000002,No
17642,anomaly,6,13.30477271,3,9.721185996,9.721165996,18,129.3381701,3,4,7,5,4,9,4,0.419338,0.436478,0.000002,No
665,vortices,4,13.71023782,2,10.1266511,10.1266411,8,138.8387949,3,4,7,3,4,7,4,0.421889,0.438792,0.000002,No
17558,aphid,4,13.71023782,2,10.1266511,10.1266411,8,138.8387949,3,4,7,4,4,8,5,0.357955,0.370201,0.000002,No
5635,playful,13,12.53158282,13,8.254848927,8.254728922,169,103.446323,6,8,14,7,11,18,4,0.39723,0.414512,0.000001,No
1833,testimony,12,12.61162553,11,8.421903011,8.421803008,132,106.213887,6,8,14,12,12,24,4,0.434626,0.450331,0.000001,No
15831,cajun,12,12.61162553,9,8.622573707,8.622493705,108,108.7446707,6,8,14,9,9,18,5,0.385657,0.402068,0.000001,No
5469,poppy,15,12.38848198,7,8.873888135,8.873828135,105,109.9340032,6,8,14,14,13,27,4,0.419209,0.436304,0.000001,No
12885,embroidery,12,12.61162553,8,8.740356743,8.740286741,96,110.2301062,6,8,14,9,9,18,4,0.431835,0.447768,0.000001,No
17777,amoeba,11,12.6986369,6,9.028038815,9.027988815,66,114.6437869,6,8,14,9,8,17,4,0.395187,0.412381,0.000001,No
14599,constitute,16,12.32394346,15,8.111748083,8.111608076,240,99.9687247,7,7,14,11,15,26,4,0.432255,0.448294,0.000001,No
16926,baroness,13,12.53158282,11,8.421903011,8.421803008,143,105.5397751,7,7,14,8,7,15,4,0.418636,0.435853,0.000001,No
14988,clutch,10,12.79394708,10,8.517213191,8.517123189,100,108.9687749,7,7,14,10,8,18,4,0.445512,0.459533,0.000001,No
4962,pygmalion,15,12.32394346,7,8.873888135,8.873828135,105,109.3612956,7,7,14,14,13,27,5,0.398031,0.415326,0.000001,No
5470,poplar,11,12.6986369,9,8.622573707,8.622493705,99,109.4949327,7,7,14,8,8,16,4,0.401916,0.419526,0.000001,No
1324,triceratops,11,12.6986369,8,8.740356743,8.740286741,88,110.9906167,7,7,14,8,8,16,5,0.343918,0.352041,0.000001,No
14124,curiosity,9,12.8993076,9,8.622573707,8.622493705,81,111.2252305,7,7,14,9,8,17,5,0.397871,0.415316,0.000001,No
17323,asphalt,9,12.8993076,9,8.622573707,8.622493705,81,111.2252305,7,7,14,9,8,17,4,0.440723,0.455467,0.000001,No
14363,coupe,10,12.79394708,8,8.740356743,8.740286741,80,111.8236617,7,7,14,9,10,19,5,0.389695,0.406528,0.000001,No
1721,thorpe,12,12.61162553,7,8.873888135,8.873828135,84,111.9141541,7,7,14,12,9,21,4,0.401952,0.419615,0.000001,No
9557,isfahan,12,12.61162553,7,8.873888135,8.873828135,84,111.9141541,7,7,14,11,8,19,4,0.374921,0.390138,0.000001,No
112,yates,10,12.79394708,7,8.873888135,8.873828135,70,113.5320552,7,7,14,10,7,17,5,0.390123,0.406979,0.000001,No
5236,proclaim,8,13.01709064,8,8.740356743,8.740286741,64,113.7740159,7,7,14,7,7,14,4,0.425082,0.441834,0.000001,No
15750,canaan,8,13.01709064,8,8.740356743,8.740286741,64,113.7740159,7,7,14,7,7,14,4,0.410865,0.428384,0.000001,No
16108,brindle,8,13.01709064,7,8.873888135,8.873828135,56,115.5122061,7,7,14,8,7,15,5,0.386656,0.403425,0.000001,No
1728,thorium,10,12.79394708,5,9.210360372,9.210320372,50,117.8368632,7,7,14,7,8,15,4,0.406788,0.424408,0.000001,No
17960,alder,10,12.79394708,5,9.210360372,9.210320372,50,117.8368632,7,7,14,8,7,15,5,0.386505,0.403237,0.000001,No
4809,radon,11,12.6986369,4,9.433503923,9.433473923,44,119.7926411,7,7,14,8,11,19,4,0.426399,0.442844,0.000001,No
15961,bundle,11,12.6986369,11,8.421903011,8.421803008,121,106.9466884,4,3,7,9,10,19,4,0.417946,0.435135,0.000002,No
13971,dash,9,12.8993076,6,9.028038815,9.027988815,54,116.4554497,4,3,7,8,4,12,5,0.336423,0.342497,0.000002,No
2808,spiro,7,13.15062203,4,9.433503923,9.433473923,28,124.0564445,4,3,7,4,4,8,5,0.331559,0.33611,0.000002,No
16000,buena,26,11.83843564,19,7.875359305,7.875179292,494,93.23193427,8,6,14,17,25,42,5,0.365367,0.379079,0.000001,No
2953,sophocles,14,12.45747485,10,8.517213191,8.517123189,140,106.1029691,8,6,14,11,10,21,4,0.424432,0.441022,0.000001,No
6366,padre,12,12.61162553,11,8.421903011,8.421803008,132,106.213887,8,6,14,9,6,15,5,0.386513,0.402998,0.000001,No
16851,bauxite,13,12.53158282,7,8.873888135,8.873828135,91,111.2038641,8,6,14,10,10,20,4,0.445736,0.459678,0.000001,No
5336,predicate,10,12.79394708,7,8.873888135,8.873828135,70,113.5320552,8,6,14,9,9,18,5,0.384271,0.400777,0.000001,No
13660,deuterium,10,12.79394708,6,9.028038815,9.027988815,60,115.5042509,8,6,14,8,9,17,4,0.392721,0.4097,0.000001,No
1905,tempera,10,12.79394708,5,9.210360372,9.210320372,50,117.8368632,8,6,14,9,6,15,5,0.372396,0.387248,0.000001,No
6490,origami,13,12.53158282,4,9.433503923,9.433473923,52,118.2167357,8,6,14,11,8,19,4,0.410504,0.428042,0.000001,No
50,yule,9,12.8993076,4,9.433503923,9.433473923,36,121.6856688,8,6,14,9,7,16,5,0.347827,0.357293,0.000001,No
11884,forge,14,12.45747485,12,8.334891634,8.334781631,168,103.8317029,9,5,14,13,8,21,4,0.390218,0.407038,0.000001,No
16220,bradshaw,14,12.45747485,12,8.334891634,8.334781631,168,103.8317029,9,5,14,14,8,22,4,0.401561,0.41892,0.000001,No
49,yves,15,12.38848198,11,8.421903011,8.421803008,165,104.3345937,9,5,14,10,7,17,5,0.323941,0.327944,0.000001,No
4334,ritchie,11,12.6986369,11,8.421903011,8.421803008,121,106.9466884,9,5,14,10,5,15,5,0.385942,0.40235,0.000001,No
4032,salvatore,12,12.61162553,10,8.517213191,8.517123189,120,107.4159033,9,5,14,9,6,15,4,0.425826,0.442285,0.000001,No
5574,pod,10,12.79394708,10,8.517213191,8.517123189,100,108.9687749,9,5,14,10,7,17,5,0.394598,0.411779,0.000001,No
4963,pvc,15,12.38848198,7,8.873888135,8.873828135,105,109.9340032,9,5,14,11,9,20,5,0.386799,0.403528,0.000001,No
17980,alberich,11,12.6986369,5,9.210360372,9.210320372,55,116.9590221,9,5,14,9,5,14,5,0.392435,0.409561,0.000001,No
6239,parental,16,12.32394346,14,8.180740955,8.180610949,224,100.8189889,10,4,14,12,10,22,5,0.324278,0.327839,0.000001,No
6436,otis,14,12.45747485,13,8.254848927,8.254728922,182,102.8345729,10,4,14,11,5,16,5,0.323723,0.32756,0.000001,No
3462,sherlock,18,12.20616042,10,8.517213191,8.517123189,180,103.9624705,12,2,14,15,18,33,5,0.312424,0.316963,0.000001,No
6190,paso,24,11.91847835,16,8.047209562,8.047059554,384,95.91049292,1,12,13,23,23,46,4,0.429588,0.445825,0.000001,No
11833,foundry,14,12.45747485,13,8.254848927,8.254728922,182,102.8345729,4,9,13,12,11,23,4,0.414753,0.432055,0.000001,No
1165,tutorial,14,12.45747485,14,8.180740955,8.180610949,196,101.9113747,5,8,13,5,10,15,4,0.412833,0.430201,0.000001,No
11594,gallagher,16,12.32394346,12,8.334891634,8.334781631,192,102.7187332,5,8,13,9,11,20,4,0.41837,0.435558,0.000001,No
6219,parr,10,12.79394708,10,8.517213191,8.517123189,100,108.9687749,5,8,13,10,8,18,5,0.360119,0.372419,0.000001,No
11689,fuchs,13,12.53158282,8,8.740356743,8.740286741,104,109.5305044,5,8,13,8,8,16,4,0.379944,0.395856,0.000001,No
14776,complaint,9,12.8993076,7,8.873888135,8.873828135,63,114.4670127,5,8,13,9,9,18,4,0.432392,0.448242,0.000001,No
15337,chateau,9,12.8993076,7,8.873888135,8.873828135,63,114.4670127,5,8,13,7,8,15,4,0.433692,0.44958,0.000001,No
16877,bastard,9,12.8993076,7,8.873888135,8.873828135,63,114.4670127,5,8,13,7,9,16,4,0.398971,0.41639,0.000001,No
3483,sheer,8,13.01709064,6,9.028038815,9.027988815,48,117.5187995,5,8,13,5,8,13,5,0.384604,0.400914,0.000001,No
11807,fran,17,12.26331883,12,8.334891634,8.334781631,204,102.2134336,6,7,13,8,10,18,4,0.390398,0.407273,0.000001,No
3211,skinny,15,12.38848198,13,8.254848927,8.254728922,195,102.2650471,6,7,13,11,7,18,4,0.419566,0.436689,0.000001,No
11060,groom,12,12.61162553,11,8.421903011,8.421803008,132,106.213887,6,7,13,12,8,20,4,0.405181,0.422807,0.000001,No
11473,generous,11,12.6986369,11,8.421903011,8.421803008,121,106.9466884,6,7,13,9,7,16,5,0.361108,0.373962,0.000001,No
9120,kitten,12,12.61162553,9,8.622573707,8.622493705,108,108.7446707,6,7,13,12,7,19,5,0.364602,0.378224,0.000001,No
11641,fuse,11,12.6986369,9,8.622573707,8.622493705,99,109.4949327,6,7,13,10,11,21,4,0.417631,0.434792,0.000001,No
10970,gus,10,12.79394708,9,8.622573707,8.622493705,90,110.3167517,6,7,13,8,7,15,4,0.422925,0.439656,0.000001,No
12929,ella,11,12.6986369,8,8.740356743,8.740286741,88,110.9906167,6,7,13,8,8,16,5,0.404849,0.422532,0.000001,No
2597,steiner,9,12.8993076,9,8.622573707,8.622493705,81,111.2252305,6,7,13,8,7,15,5,0.410931,0.428551,0.000001,No
8349,lynch,12,12.61162553,7,8.873888135,8.873828135,84,111.9141541,6,7,13,10,10,20,4,0.407376,0.424924,0.000001,No
5410,postman,10,12.79394708,7,8.873888135,8.873828135,70,113.5320552,6,7,13,9,10,19,4,0.400745,0.418117,0.000001,No
